,Transported,HomePlanet,CryoSleep,Age,VIP
6419,True,0.0,True,44.0,False
6420,True,0.0,False,11.0,False
6421,True,0.0,True,15.0,False
6422,True,0.0,False,39.0,False
6423,False,1.0,False,15.0,False
6424,False,1.0,False,60.0,False
6425,True,1.0,False,49.0,False
6426,False,1.0,False,23.0,False
6427,True,1.0,False,9.0,False
6428,False,1.0,True,0.0,False
6429,False,1.0,False,17.0,False
6430,True,1.0,True,42.0,False
6431,True,1.0,True,16.0,False
6432,True,1.0,False,0.0,False
6433,False,1.0,False,26.0,False
6434,False,1.0,False,56.0,False
6435,True,3.0,False,26.0,False
6436,True,3.0,False,41.0,False
6437,True,3.0,False,27.0,False
6438,False,1.0,False,31.0,False
6439,True,1.0,False,40.0,False
6440,True,0.0,True,40.0,False
6441,True,1.0,True,15.0,False
6442,True,0.0,False,50.0,True
6443,False,0.0,False,42.0,False
6444,False,0.0,False,50.0,False
6445,True,1.0,False,39.0,False
6446,False,1.0,False,27.0,False
6447,True,3.0,True,20.0,False
6448,True,3.0,False,30.0,False
6449,True,3.0,True,16.0,False
6450,True,,True,36.0,False
6451,True,3.0,True,68.0,False
6452,False,1.0,False,22.0,False
6453,True,3.0,False,36.0,False
6454,False,1.0,True,3.0,False
6455,False,1.0,False,28.0,True
6456,True,1.0,True,32.0,False
6457,True,1.0,False,10.0,False
6458,False,1.0,True,0.0,False
6459,True,1.0,True,9.0,False
6460,False,1.0,False,37.0,False
6461,True,1.0,False,31.0,False
6462,False,1.0,False,31.0,False
6463,False,1.0,False,43.0,False
6464,False,1.0,False,15.0,False
6465,True,1.0,False,58.0,False
6466,True,3.0,True,30.0,False
6467,False,3.0,False,24.0,False
6468,False,1.0,False,49.0,False
6469,False,0.0,False,73.0,False
6470,True,0.0,True,14.0,False
6471,True,0.0,True,50.0,False
6472,True,0.0,True,12.0,False
6473,True,1.0,True,2.0,False
6474,False,1.0,False,49.0,False
6475,False,1.0,True,32.0,False
6476,False,1.0,True,27.0,False
6477,True,3.0,True,33.0,False
6478,True,1.0,False,23.0,False
6479,True,1.0,True,23.0,False
6480,True,3.0,True,43.0,False
6481,False,1.0,False,36.0,False
6482,True,3.0,True,26.0,False
6483,True,3.0,True,29.0,False
6484,True,0.0,True,21.0,False
6485,True,0.0,True,30.0,False
6486,False,3.0,False,23.0,False
6487,True,0.0,True,13.0,False
6488,False,1.0,False,22.0,True
6489,False,1.0,True,25.0,False
6490,False,1.0,False,52.0,False
6491,True,1.0,False,22.0,False
6492,False,0.0,False,31.0,False
6493,False,3.0,False,23.0,False
6494,False,1.0,False,35.0,False
6495,True,0.0,True,26.0,False
6496,True,0.0,True,14.0,False
6497,False,0.0,False,39.0,False
6498,True,0.0,False,8.0,False
6499,True,1.0,True,29.0,False
6500,True,1.0,True,15.0,False
6501,True,1.0,True,48.0,False
6502,False,1.0,False,9.0,False
6503,False,1.0,False,25.0,False
6504,True,0.0,True,13.0,False
6505,True,0.0,True,25.0,True
6506,False,0.0,False,27.0,True
6507,True,0.0,True,32.0,False
6508,True,0.0,False,20.0,False
6509,False,0.0,False,40.0,False
6510,False,1.0,False,18.0,False
6511,False,1.0,False,21.0,False
6512,True,1.0,False,38.0,False
6513,True,0.0,False,62.0,False
6514,True,1.0,True,23.0,False
6515,False,3.0,False,48.0,True
6516,False,3.0,True,27.0,False
6517,True,3.0,True,32.0,False
6518,False,3.0,False,53.0,False
6519,True,1.0,False,26.0,False
6520,True,3.0,True,46.0,False
6521,False,1.0,False,32.0,False
6522,False,1.0,False,40.0,False
6523,True,3.0,False,27.0,False
6524,True,1.0,True,28.0,False
6525,True,0.0,True,29.0,False
6526,True,3.0,True,37.0,False
6527,True,3.0,False,0.0,False
6528,True,3.0,False,12.0,True
6529,False,0.0,False,25.0,False
6530,False,3.0,False,27.0,False
6531,True,3.0,False,3.0,False
6532,True,3.0,False,9.0,False
6533,True,0.0,False,27.0,False
6534,True,0.0,False,59.0,False
6535,False,0.0,True,24.0,False
6536,True,1.0,True,16.0,False
6537,False,3.0,False,16.0,False
6538,True,0.0,True,46.0,False
6539,False,1.0,False,25.0,False
6540,False,1.0,False,39.0,False
6541,False,1.0,False,15.0,False
6542,True,1.0,False,16.0,False
6543,True,3.0,False,35.0,False
6544,False,3.0,False,43.0,False
6545,True,3.0,True,7.0,False
6546,True,1.0,True,29.0,False
6547,False,0.0,False,60.0,False
6548,False,1.0,False,49.0,False
6549,True,3.0,False,50.0,False
6550,False,0.0,False,40.0,False
6551,True,3.0,True,49.0,False
6552,False,3.0,False,18.0,False
6553,True,3.0,True,29.0,False
6554,False,3.0,False,56.0,True
6555,True,1.0,True,29.0,False
6556,False,1.0,False,29.0,False
6557,True,0.0,False,22.0,False
6558,True,0.0,True,24.0,False
6559,True,0.0,False,23.0,False
6560,True,0.0,False,28.0,True
6561,True,0.0,True,19.0,False
6562,False,0.0,False,32.0,False
6563,True,1.0,False,37.0,False
6564,False,1.0,False,26.0,False
6565,True,,False,43.0,False
6566,False,1.0,False,25.0,False
6567,False,1.0,False,11.0,False
6568,True,1.0,False,4.0,False
6569,True,1.0,True,32.0,False
6570,True,1.0,False,15.0,False
6571,True,1.0,True,17.0,False
6572,True,0.0,True,37.0,False
6573,True,1.0,False,20.0,False
6574,True,3.0,False,47.0,False
6575,False,3.0,False,16.0,False
6576,True,1.0,True,8.0,False
6577,False,1.0,False,22.0,False
6578,True,3.0,False,39.0,False
6579,True,0.0,True,57.0,False
6580,True,0.0,True,29.0,False
6581,True,0.0,True,27.0,False
6582,False,1.0,False,70.0,False
6583,True,0.0,True,13.0,False
6584,True,0.0,False,49.0,False
6585,False,1.0,False,25.0,False
6586,True,0.0,True,19.0,False
6587,True,0.0,True,15.0,False
6588,True,0.0,False,37.0,False
6589,True,0.0,True,27.0,False
6590,False,3.0,False,28.0,True
6591,False,,False,22.0,False
6592,True,0.0,False,26.0,False
6593,False,1.0,False,25.0,False
6594,False,1.0,False,19.0,False
6595,False,3.0,False,20.0,False
6596,False,1.0,False,35.0,False
6597,False,1.0,False,37.0,False
6598,False,0.0,False,37.0,False
6599,False,1.0,False,13.0,False
6600,False,1.0,False,20.0,False
6601,False,3.0,False,65.0,True
6602,False,3.0,False,29.0,False
6603,True,0.0,False,0.0,False
6604,True,0.0,False,4.0,False
6605,True,0.0,True,19.0,False
6606,True,0.0,True,17.0,False
6607,True,0.0,False,28.0,False
6608,False,0.0,False,28.0,False
6609,False,,False,21.0,False
6610,False,1.0,False,45.0,False
6611,True,1.0,False,21.0,False
6612,True,1.0,True,20.0,False
6613,True,1.0,False,38.0,False
6614,True,1.0,False,24.0,False
6615,False,1.0,False,22.0,False
6616,True,,False,44.0,False
6617,False,1.0,False,41.0,False
6618,True,1.0,True,21.0,False
6619,False,3.0,False,26.0,False
6620,True,3.0,True,54.0,False
6621,False,3.0,False,19.0,False
6622,False,,False,32.0,False
6623,True,1.0,True,27.0,False
6624,False,0.0,False,26.0,True
6625,True,0.0,False,28.0,False
6626,False,1.0,False,21.0,False
6627,False,0.0,False,38.0,False
6628,True,0.0,True,43.0,False
6629,False,,False,12.0,False
6630,False,1.0,True,25.0,True
6631,True,1.0,True,27.0,False
6632,True,0.0,True,22.0,False
6633,False,0.0,False,20.0,False
6634,False,1.0,False,24.0,False
6635,False,1.0,False,34.0,False
6636,False,3.0,False,42.0,False
6637,False,3.0,False,24.0,False
6638,False,1.0,False,28.0,False
6639,False,3.0,False,29.0,False
6640,True,0.0,True,31.0,False
6641,False,1.0,False,29.0,False
6642,False,1.0,False,14.0,False
6643,True,1.0,False,16.0,False
6644,True,,True,16.0,False
6645,True,0.0,False,27.0,False
6646,False,0.0,False,27.0,False
6647,False,1.0,False,23.0,False
6648,False,1.0,False,16.0,False
6649,True,1.0,False,30.0,False
6650,False,1.0,False,24.0,False
6651,True,1.0,True,36.0,False
6652,True,0.0,False,25.0,False
6653,True,0.0,True,29.0,False
6654,False,1.0,True,21.0,False
6655,True,1.0,True,26.0,False
6656,False,3.0,False,30.0,False
6657,False,1.0,False,31.0,False
6658,False,1.0,False,20.0,False
6659,True,1.0,True,27.0,False
6660,True,1.0,True,33.0,False
6661,True,0.0,False,35.0,False
6662,False,0.0,False,46.0,False
6663,True,1.0,True,63.0,False
6664,False,0.0,False,37.0,False
6665,True,1.0,False,23.0,True
6666,True,1.0,False,5.0,False
6667,True,1.0,True,16.0,False
6668,True,1.0,False,20.0,False
6669,False,1.0,True,49.0,False
6670,True,1.0,False,3.0,False
6671,False,1.0,False,41.0,True
6672,False,3.0,False,27.0,False
6673,True,1.0,True,14.0,False
6674,False,3.0,False,26.0,False
6675,False,1.0,True,51.0,False
6676,False,1.0,False,36.0,False
6677,True,1.0,True,16.0,False
6678,True,3.0,True,18.0,False
6679,False,1.0,True,48.0,False
6680,False,3.0,False,24.0,False
6681,False,3.0,False,19.0,False
6682,True,1.0,True,21.0,False
6683,False,1.0,False,24.0,False
6684,True,1.0,True,21.0,False
6685,True,1.0,False,13.0,False
6686,False,3.0,False,39.0,False
6687,True,0.0,True,27.0,False
6688,False,1.0,True,23.0,False
6689,False,0.0,False,43.0,False
6690,False,3.0,False,19.0,False
6691,True,3.0,True,30.0,False
6692,True,1.0,True,52.0,False
6693,False,1.0,False,35.0,False
6694,True,1.0,False,16.0,False
6695,False,1.0,False,21.0,False
6696,False,1.0,False,45.0,False
6697,False,1.0,False,22.0,False
6698,False,1.0,True,27.0,False
6699,True,1.0,False,0.0,False
6700,False,1.0,False,63.0,False
6701,False,1.0,False,56.0,False
6702,True,1.0,True,40.0,False
6703,True,1.0,True,1.0,False
6704,False,1.0,False,24.0,False
6705,False,1.0,False,36.0,False
6706,False,1.0,False,13.0,False
6707,False,1.0,False,13.0,False
6708,True,1.0,True,37.0,False
6709,False,1.0,False,44.0,False
6710,True,0.0,True,32.0,False
6711,True,0.0,True,57.0,False
6712,False,1.0,False,26.0,False
6713,False,3.0,False,62.0,False
6714,True,3.0,True,2.0,False
6715,True,3.0,True,1.0,False
6716,False,1.0,False,24.0,False
6717,True,1.0,True,1.0,False
6718,False,1.0,False,63.0,False
6719,True,0.0,False,20.0,False
6720,False,1.0,False,15.0,False
6721,True,1.0,True,32.0,False
6722,True,1.0,False,24.0,False
6723,False,1.0,True,32.0,False
6724,True,0.0,False,36.0,False
6725,True,1.0,True,13.0,False
6726,True,0.0,True,29.0,False
6727,False,0.0,False,27.0,False
6728,True,0.0,True,30.0,False
6729,True,0.0,False,27.0,False
6730,False,0.0,False,14.0,False
6731,False,0.0,False,32.0,True
6732,False,0.0,False,33.0,True
6733,True,1.0,False,35.0,False
6734,False,1.0,False,21.0,False
6735,False,,False,57.0,False
6736,True,0.0,False,42.0,True
6737,True,,False,20.0,False
6738,True,3.0,True,18.0,False
6739,False,0.0,False,49.0,False
6740,False,1.0,False,23.0,False
6741,False,3.0,False,24.0,False
6742,False,1.0,False,24.0,False
6743,True,1.0,False,23.0,False
6744,False,1.0,False,24.0,False
6745,False,1.0,True,26.0,False
6746,True,0.0,True,28.0,False
6747,False,1.0,False,17.0,False
6748,False,1.0,False,20.0,False
6749,False,1.0,False,22.0,False
6750,True,0.0,True,23.0,False
6751,True,0.0,True,22.0,False
6752,False,1.0,False,29.0,False
6753,False,0.0,False,27.0,False
6754,True,0.0,True,31.0,False
6755,False,0.0,False,37.0,False
6756,True,0.0,False,44.0,False
6757,False,0.0,False,34.0,False
6758,False,1.0,False,23.0,False
6759,False,1.0,False,18.0,False
6760,True,1.0,True,18.0,False
6761,False,1.0,False,23.0,False
6762,False,1.0,False,18.0,False
6763,False,3.0,False,22.0,False
6764,True,3.0,False,10.0,False
6765,False,3.0,True,27.0,False
6766,False,3.0,False,31.0,False
6767,False,1.0,True,48.0,False
6768,True,0.0,False,51.0,True
6769,True,3.0,True,25.0,False
6770,False,3.0,False,32.0,False
6771,True,1.0,False,8.0,False
6772,True,1.0,True,49.0,False
6773,False,1.0,False,28.0,False
6774,True,3.0,False,3.0,False
6775,True,3.0,False,27.0,False
6776,True,3.0,True,31.0,False
6777,True,3.0,False,11.0,False
6778,True,3.0,True,27.0,False
6779,False,3.0,False,33.0,False
6780,True,0.0,True,32.0,False
6781,True,1.0,True,20.0,False
6782,False,0.0,False,33.0,False
6783,False,1.0,True,65.0,False
6784,True,3.0,True,18.0,False
6785,False,3.0,False,19.0,False
6786,True,0.0,False,33.0,False
6787,True,1.0,False,27.0,False
6788,False,1.0,True,31.0,False
6789,True,1.0,True,37.0,False
6790,True,1.0,True,19.0,False
6791,False,1.0,False,18.0,False
6792,True,0.0,True,47.0,False
6793,False,0.0,False,26.0,False
6794,True,0.0,False,25.0,False
6795,False,1.0,False,38.0,True
6796,True,1.0,False,53.0,False
6797,False,1.0,False,38.0,False
6798,True,3.0,True,28.0,False
6799,False,1.0,False,46.0,False
6800,True,1.0,False,18.0,False
6801,True,0.0,True,14.0,False
6802,False,0.0,True,32.0,False
6803,False,0.0,False,44.0,False
6804,True,1.0,True,28.0,False
6805,True,0.0,False,2.0,False
6806,False,0.0,False,28.0,False
6807,True,0.0,True,27.0,True
6808,True,0.0,True,29.0,False
6809,True,1.0,True,14.0,False
6810,False,1.0,False,14.0,False
6811,True,1.0,True,17.0,False
6812,True,1.0,False,35.0,False
6813,False,1.0,False,36.0,False
6814,False,3.0,False,51.0,False
6815,False,1.0,False,54.0,False
6816,True,0.0,False,37.0,False
6817,False,1.0,False,37.0,False
6818,True,1.0,False,24.0,False
6819,False,3.0,False,27.0,False
6820,False,1.0,False,38.0,False
6821,True,1.0,True,28.0,False
6822,True,1.0,False,0.0,False
6823,False,1.0,False,16.0,False
6824,False,1.0,False,25.0,False
6825,True,1.0,True,22.0,False
6826,True,3.0,True,24.0,False
6827,True,1.0,False,37.0,False
6828,True,3.0,False,21.0,False
6829,True,0.0,False,53.0,False
6830,True,0.0,False,0.0,False
6831,False,0.0,True,2.0,False
6832,True,0.0,True,64.0,False
6833,False,0.0,False,24.0,False
6834,True,0.0,True,40.0,False
6835,False,0.0,False,32.0,False
6836,False,0.0,False,54.0,True
6837,True,1.0,True,30.0,True
6838,False,0.0,False,37.0,False
6839,False,3.0,False,20.0,False
6840,False,3.0,False,22.0,False
6841,False,1.0,False,57.0,False
6842,True,1.0,True,34.0,False
6843,False,0.0,False,51.0,False
6844,False,3.0,True,47.0,False
6845,False,1.0,False,22.0,False
6846,False,0.0,False,36.0,False
6847,True,1.0,True,16.0,False
6848,False,3.0,False,60.0,False
6849,True,3.0,False,39.0,False
6850,True,3.0,False,18.0,False
6851,True,0.0,True,30.0,False
6852,False,3.0,False,45.0,False
6853,False,1.0,False,30.0,False
6854,False,,False,21.0,False
6855,True,3.0,False,0.0,False
6856,True,3.0,False,51.0,False
6857,False,3.0,False,22.0,False
6858,True,0.0,False,26.0,False
6859,False,1.0,False,10.0,False
6860,False,1.0,False,21.0,False
6861,True,1.0,True,14.0,False
6862,False,1.0,False,27.0,False
6863,True,1.0,False,43.0,False
6864,True,1.0,False,22.0,False
6865,False,1.0,False,22.0,False
6866,True,1.0,True,23.0,False
6867,True,0.0,True,25.0,False
6868,True,0.0,False,35.0,False
6869,False,1.0,False,30.0,False
6870,True,1.0,True,37.0,False
6871,False,1.0,False,21.0,False
6872,True,1.0,False,36.0,False
6873,False,1.0,False,13.0,False
6874,False,1.0,False,22.0,False
6875,True,1.0,True,36.0,False
6876,True,1.0,False,17.0,False
6877,True,0.0,True,38.0,False
6878,False,3.0,False,34.0,False
6879,True,3.0,True,20.0,False
6880,False,1.0,False,17.0,False
6881,True,1.0,True,36.0,False
6882,True,0.0,False,52.0,False
6883,True,0.0,True,32.0,False
6884,True,0.0,True,35.0,False
6885,True,0.0,True,27.0,False
6886,False,0.0,False,36.0,False
6887,False,0.0,False,36.0,False
6888,False,3.0,False,21.0,False
6889,False,3.0,False,33.0,False
6890,False,1.0,False,40.0,False
6891,True,1.0,True,24.0,False
6892,True,1.0,False,35.0,False
6893,True,3.0,True,29.0,False
6894,False,3.0,False,33.0,False
6895,False,1.0,False,51.0,False
6896,True,3.0,True,10.0,True
6897,True,1.0,True,41.0,False
6898,True,1.0,False,26.0,False
6899,False,1.0,False,39.0,False
6900,False,3.0,False,14.0,False
6901,False,3.0,True,28.0,False
6902,False,1.0,False,18.0,False
6903,False,3.0,False,41.0,False
6904,True,0.0,True,33.0,False
6905,False,1.0,False,26.0,False
6906,True,3.0,True,31.0,False
6907,False,1.0,False,63.0,True
6908,False,1.0,False,30.0,False
6909,True,0.0,False,27.0,False
6910,False,1.0,False,47.0,False
6911,True,3.0,False,37.0,False
6912,False,1.0,False,14.0,False
6913,False,,False,27.0,False
6914,False,3.0,False,61.0,False
6915,False,1.0,False,39.0,False
6916,False,1.0,False,22.0,False
6917,False,,False,30.0,False
6918,False,,False,26.0,False
6919,False,0.0,False,25.0,False
6920,False,3.0,False,42.0,False
6921,False,0.0,False,33.0,False
6922,False,0.0,False,60.0,False
6923,True,1.0,True,16.0,False
6924,True,1.0,False,50.0,False
6925,False,1.0,False,22.0,False
6926,False,1.0,False,15.0,False
6927,False,3.0,False,27.0,False
6928,False,1.0,False,58.0,False
6929,True,1.0,True,48.0,False
6930,True,0.0,True,36.0,False
6931,False,0.0,False,60.0,False
6932,True,0.0,True,46.0,False
6933,True,0.0,False,58.0,False
6934,False,1.0,True,40.0,False
6935,True,1.0,True,3.0,False
6936,False,1.0,False,23.0,False
6937,True,1.0,False,21.0,False
6938,True,1.0,True,29.0,False
6939,True,0.0,True,23.0,True
6940,True,0.0,True,41.0,False
6941,False,1.0,False,20.0,False
6942,False,1.0,False,24.0,False
6943,False,3.0,False,21.0,False
6944,False,3.0,False,55.0,False
6945,False,1.0,False,21.0,False
6946,True,1.0,True,42.0,False
6947,False,1.0,False,40.0,False
6948,True,3.0,True,30.0,False
6949,True,0.0,True,26.0,False
6950,False,1.0,True,43.0,False
6951,False,1.0,False,20.0,False
6952,False,1.0,False,19.0,False
6953,True,0.0,False,40.0,False
6954,True,1.0,True,17.0,False
6955,False,1.0,False,62.0,False
6956,False,1.0,True,32.0,False
6957,False,1.0,True,37.0,False
6958,False,1.0,False,40.0,False
6959,False,1.0,False,25.0,False
6960,True,0.0,True,17.0,False
6961,True,0.0,True,46.0,False
6962,False,0.0,False,38.0,False
6963,False,0.0,False,43.0,True
6964,True,0.0,False,28.0,False
6965,True,0.0,True,31.0,True
6966,True,0.0,True,35.0,False
6967,True,1.0,False,19.0,True
6968,False,1.0,False,24.0,False
6969,False,3.0,True,20.0,False
6970,True,0.0,True,16.0,False
6971,True,0.0,True,45.0,False
6972,False,1.0,False,19.0,False
6973,True,1.0,False,23.0,False
6974,False,1.0,False,19.0,False
6975,False,3.0,False,32.0,False
6976,True,1.0,False,41.0,False
6977,False,1.0,False,30.0,False
6978,False,0.0,False,41.0,True
6979,True,3.0,False,7.0,False
6980,True,1.0,False,39.0,False
6981,True,1.0,False,47.0,False
6982,False,1.0,False,21.0,False
6983,True,1.0,True,29.0,False
6984,False,1.0,False,19.0,False
6985,True,3.0,True,50.0,False
6986,False,0.0,False,28.0,False
6987,False,3.0,False,38.0,False
6988,False,1.0,False,24.0,False
6989,False,0.0,False,31.0,False
6990,True,0.0,True,38.0,False
6991,True,0.0,True,26.0,False
6992,False,1.0,True,28.0,False
6993,True,0.0,True,45.0,False
6994,True,0.0,True,47.0,False
6995,True,0.0,True,60.0,False
6996,True,1.0,False,42.0,False
6997,False,1.0,False,43.0,False
6998,False,1.0,True,17.0,False
6999,False,1.0,True,17.0,False
7000,False,1.0,True,20.0,False
7001,False,1.0,False,18.0,False
7002,False,3.0,False,24.0,False
7003,False,1.0,False,25.0,False
7004,False,1.0,False,20.0,False
7005,False,1.0,False,23.0,False
7006,True,0.0,True,48.0,False
7007,True,0.0,False,26.0,False
7008,True,0.0,True,36.0,False
7009,True,0.0,True,27.0,False
7010,True,0.0,False,41.0,False
7011,True,1.0,True,21.0,False
7012,False,3.0,False,71.0,False
7013,False,1.0,True,64.0,False
7014,False,0.0,False,33.0,False
7015,True,1.0,False,24.0,False
7016,True,0.0,True,35.0,False
7017,True,1.0,True,13.0,False
7018,True,1.0,True,11.0,False
7019,True,3.0,True,27.0,False
7020,True,3.0,True,43.0,False
7021,True,3.0,True,36.0,False
7022,False,1.0,False,22.0,False
7023,True,0.0,False,56.0,False
7024,True,3.0,True,34.0,False
7025,False,1.0,False,46.0,False
7026,True,3.0,False,43.0,False
7027,True,1.0,False,25.0,False
7028,False,0.0,False,26.0,False
7029,False,1.0,False,14.0,False
7030,True,1.0,False,63.0,False
7031,False,3.0,False,29.0,False
7032,True,3.0,True,45.0,True
7033,True,1.0,True,15.0,False
7034,True,3.0,False,19.0,False
7035,False,1.0,False,53.0,False
7036,False,3.0,False,45.0,False
7037,True,0.0,False,41.0,False
7038,False,3.0,False,68.0,True
7039,True,3.0,True,5.0,False
7040,True,3.0,False,27.0,True
7041,True,1.0,False,20.0,False
7042,False,,False,54.0,True
7043,False,1.0,False,18.0,False
7044,True,0.0,False,45.0,False
7045,True,0.0,True,26.0,False
7046,True,0.0,False,37.0,False
7047,False,1.0,False,30.0,False
7048,False,3.0,False,51.0,True
7049,True,3.0,True,3.0,False
7050,True,3.0,True,3.0,False
7051,False,1.0,False,19.0,False
7052,False,1.0,False,19.0,False
7053,True,1.0,False,6.0,False
7054,True,1.0,False,4.0,False
7055,False,0.0,False,23.0,False
7056,False,1.0,False,37.0,False
7057,False,3.0,False,18.0,False
7058,False,1.0,True,29.0,False
7059,False,1.0,True,25.0,False
7060,False,1.0,False,52.0,False
7061,False,3.0,True,24.0,False
7062,True,3.0,False,0.0,False
7063,False,1.0,False,25.0,False
7064,True,0.0,True,26.0,False
7065,False,0.0,False,32.0,True
7066,False,1.0,False,58.0,False
7067,False,1.0,False,44.0,False
7068,False,1.0,False,41.0,False
7069,True,1.0,False,24.0,False
7070,True,1.0,True,41.0,False
7071,True,1.0,True,23.0,False
7072,False,0.0,False,27.0,False
7073,True,0.0,True,61.0,False
7074,True,1.0,False,18.0,False
7075,True,1.0,True,18.0,False
7076,True,0.0,True,27.0,False
7077,True,0.0,True,15.0,False
7078,True,1.0,False,12.0,False
7079,False,1.0,False,40.0,False
7080,True,1.0,False,19.0,False
7081,True,3.0,True,18.0,False
7082,False,0.0,False,48.0,True
7083,False,0.0,False,37.0,False
7084,False,1.0,False,35.0,False
7085,False,1.0,False,29.0,False
7086,False,1.0,False,54.0,False
7087,False,1.0,True,27.0,False
7088,True,1.0,False,22.0,False
7089,True,1.0,True,18.0,False
7090,True,1.0,False,26.0,False
7091,False,1.0,False,19.0,False
7092,False,1.0,False,22.0,False
7093,True,0.0,True,17.0,False
7094,False,1.0,False,18.0,False
7095,True,3.0,True,39.0,False
7096,True,0.0,False,37.0,False
7097,True,0.0,True,17.0,False
7098,False,0.0,False,25.0,False
7099,True,0.0,False,9.0,False
7100,False,1.0,True,15.0,False
7101,False,1.0,False,19.0,False
7102,False,3.0,False,18.0,False
7103,False,3.0,False,50.0,True
7104,False,1.0,True,14.0,False
7105,False,1.0,True,19.0,False
7106,True,0.0,True,33.0,False
7107,True,0.0,False,23.0,False
7108,False,0.0,False,39.0,False
7109,False,1.0,False,14.0,False
7110,False,1.0,False,14.0,False
7111,True,1.0,False,45.0,False
7112,True,1.0,True,22.0,False
7113,True,3.0,False,36.0,False
7114,True,0.0,True,19.0,False
7115,True,0.0,True,59.0,False
7116,False,,False,31.0,False
7117,True,0.0,True,31.0,False
7118,False,0.0,False,39.0,True
7119,True,0.0,False,28.0,False
7120,True,0.0,True,19.0,False
7121,True,0.0,False,29.0,False
7122,True,1.0,True,0.0,False
7123,True,1.0,False,15.0,False
7124,False,1.0,False,18.0,False
7125,True,0.0,True,49.0,False
7126,True,1.0,False,36.0,False
7127,True,0.0,True,40.0,False
7128,True,0.0,True,56.0,False
7129,True,1.0,True,67.0,False
7130,False,1.0,False,44.0,False
7131,False,1.0,False,17.0,False
7132,True,3.0,True,27.0,False
7133,False,3.0,True,23.0,False
7134,False,3.0,False,28.0,False
7135,True,3.0,True,54.0,False
7136,True,3.0,True,26.0,False
7137,False,0.0,False,40.0,True
7138,True,0.0,True,39.0,False
7139,True,0.0,True,40.0,False
7140,True,1.0,False,20.0,False
7141,True,1.0,False,18.0,False
7142,False,3.0,False,17.0,False
7143,True,0.0,True,35.0,False
7144,False,1.0,False,31.0,False
7145,False,1.0,False,40.0,False
7146,True,0.0,True,50.0,False
7147,False,1.0,False,21.0,False
7148,False,1.0,False,29.0,False
7149,True,0.0,False,63.0,False
7150,True,3.0,False,19.0,False
7151,False,3.0,False,36.0,False
7152,False,1.0,False,48.0,False
7153,False,0.0,False,33.0,False
7154,False,3.0,False,28.0,False
7155,False,,False,39.0,False
7156,True,1.0,True,27.0,False
7157,True,0.0,True,58.0,False
7158,True,0.0,True,44.0,False
7159,True,1.0,True,23.0,False
7160,True,1.0,False,21.0,False
7161,False,0.0,False,53.0,False
7162,True,0.0,True,14.0,False
7163,True,1.0,True,17.0,False
7164,True,0.0,False,25.0,False
7165,False,0.0,False,44.0,True
7166,True,0.0,False,24.0,False
7167,False,1.0,False,24.0,False
7168,True,1.0,True,24.0,False
7169,True,1.0,True,0.0,False
7170,False,1.0,True,7.0,False
7171,True,1.0,True,3.0,False
7172,True,1.0,False,18.0,False
7173,False,1.0,True,4.0,False
7174,True,0.0,True,40.0,False
7175,False,1.0,True,16.0,False
7176,True,0.0,True,25.0,False
7177,True,1.0,True,10.0,False
7178,True,1.0,True,40.0,False
7179,True,3.0,True,19.0,False
7180,True,0.0,True,15.0,False
7181,False,1.0,False,24.0,False
7182,True,3.0,True,21.0,False
7183,False,1.0,False,29.0,False
7184,False,3.0,False,37.0,True
7185,False,1.0,True,49.0,False
7186,False,1.0,False,42.0,False
7187,True,1.0,True,54.0,False
7188,False,1.0,True,33.0,False
7189,False,0.0,False,27.0,False
7190,False,1.0,True,53.0,False
7191,True,1.0,False,28.0,False
7192,True,0.0,False,24.0,False
7193,False,1.0,False,20.0,False
7194,False,1.0,False,0.0,False
7195,False,1.0,False,24.0,False
7196,True,1.0,True,28.0,False
7197,True,3.0,True,42.0,False
7198,False,0.0,False,32.0,True
7199,True,0.0,False,36.0,False
7200,True,0.0,False,40.0,False
7201,False,1.0,False,30.0,False
7202,False,3.0,False,34.0,False
7203,False,3.0,False,37.0,False
7204,True,0.0,True,41.0,False
7205,True,0.0,True,25.0,False
7206,True,3.0,False,39.0,False
7207,True,1.0,False,0.0,False
7208,False,3.0,False,54.0,False
7209,False,1.0,True,16.0,False
7210,True,1.0,False,0.0,False
7211,True,,True,13.0,False
7212,False,3.0,False,46.0,False
7213,False,1.0,False,23.0,False
7214,False,1.0,False,18.0,False
7215,False,1.0,False,27.0,False
7216,False,1.0,True,24.0,False
7217,True,0.0,False,27.0,False
7218,False,,True,24.0,False
7219,True,0.0,False,25.0,True
7220,True,0.0,True,30.0,False
7221,False,1.0,False,19.0,False
7222,False,1.0,False,18.0,False
7223,True,0.0,True,49.0,False
7224,False,1.0,False,64.0,False
7225,True,3.0,True,26.0,False
7226,False,1.0,False,53.0,False
7227,True,3.0,False,27.0,False
7228,True,0.0,True,27.0,False
7229,False,3.0,False,25.0,False
7230,True,1.0,False,33.0,False
7231,False,0.0,False,27.0,False
7232,True,0.0,True,20.0,False
7233,True,0.0,True,39.0,False
7234,False,3.0,False,27.0,False
7235,True,3.0,True,19.0,False
7236,False,1.0,False,22.0,False
7237,False,1.0,False,3.0,False
7238,False,1.0,False,24.0,False
7239,True,3.0,True,41.0,False
7240,True,3.0,True,18.0,False
7241,False,1.0,False,63.0,False
7242,False,0.0,False,19.0,False
7243,True,0.0,True,39.0,False
